NAME,LONGITUDE,LATITUDE,CATEGORY,STATE,Elevation,LC_Type2,FLD_ELEV,FLD_ZONE,CFLD_RISKS,RFLD_RISKS,HRCN_RISKS
TEXAS MEDCLINIC - ROOSEVELT,-98.4806503,29.3556336,UC,TX,174.0,13,832.17,AO,0.0,42.47721417222104,7.760585863311037
CONCENTRA MEDICAL CENTER - BATON ROUGE,-91.1555951,30.4231197,UC,LA,16.0,13,48.91,AE,3.546140341474043,18.608360935621505,13.74696182192515
PRIMACARE MEDICAL CENTER - CEDAR HILL,-96.9445721,32.5992272,UC,TX,235.0,13,508.55,AE,0.0,8.024279749987372,3.0238525287201834
PRIMACARE MEDICAL CENTER - RICHARDSON,-96.6991982,32.9729368,UC,TX,196.0,13,508.55,AE,0.0,7.652784931087532,2.273183966616962
CONCENTRA URGENT CARE - DOWNTOWN,-95.3598625,29.7469476,UC,TX,20.0,13,92.02,VE,0.0,0.0,32.59701199950173
CONCENTRA URGENT CARE - DALLAS LIVE OAK,-96.780094,32.7957256,UC,TX,154.0,13,508.55,AE,0.0,0.0,2.289184409897771
CONCENTRA URGENT CARE - ELMBROOK,-96.8656516,32.8238804,UC,TX,125.0,13,508.55,AE,0.0,6.8989536202163695,3.1901008175861603
CONCENTRA URGENT CARE - GARLAND,-96.6835117,32.897932399999995,UC,TX,176.0,13,508.55,AE,0.0,4.529977089253167,3.2572444930545568
COMANCHE COUNTY MEDICAL CENTER,-98.5629087,31.9946508,UC,TX,380.0,10,0.0,Nan,0.0,21.896631427170906,8.573641247185355
CONCENTRA URGENT CARE - DEER PARK,-95.1226909,29.7054425,UC,TX,10.0,13,92.02,VE,3.602537398907992,15.936941880723722,46.21545508013162
CONCENTRA URGENT CARE - HOUSTON POST OAK,-95.4561331,29.785001,UC,TX,29.0,13,92.02,VE,0.0,0.0,40.732099743926696
CONCENTRA URGENT CARE - HOUSTON INTERCONTINENTAL,-95.4073718,29.9512983,UC,TX,33.0,13,92.02,VE,1.918277841561318,24.717163396952085,44.03717773741805
ARLINGTON URGENT CARE,-97.1272444,32.6919353,UC,TX,197.0,13,617.07,X,0.0,9.451046546328355,3.2488636451305037
CLARK MEDICAL GROUP - URGENT CARE,-95.3435365,29.8706432,UC,TX,23.0,9,92.02,VE,2.612158502002832,46.231235395876105,39.118594172298046
SAINT PAUL FAMILY MEDICAL CLINIC,-96.6026489,32.8612699,UC,TX,163.0,13,508.55,AE,0.0,6.8989536202163695,3.1901008175861603
COMMUNITY CARE SERVICES DEPARTMENT - PATIENT SERVICES,-97.733121,30.2598611,UC,TX,148.0,13,618.02,AO,0.0,7.332874747858207,10.558015998484748
CORRIDOR MEDICAL CLINIC,-97.9400034,29.8558737,UC,TX,182.0,10,825.7,AH,0.0,32.102050895881966,9.826309331360822
SAINT JOSEPH EXPRESS,-96.2615186,30.563230600000004,UC,TX,76.0,10,280.0,Nan,0.0,13.929559008779519,16.390959372634555
URGI CARE - BILOXI,-88.9956344,30.3998832,UC,MS,18.0,13,54.92,VE,6.239031342046257,7.744240386990037,55.46471341419678
AFFORDABLE URGENT MEDICAL CARE,-89.97354770000004,34.8243292,UC,MS,103.0,12,291.11,AE,0.0,11.58458714664867,6.961715755610298
GULF COAST AFTER HOURS - MANDEVILLE,-90.0745224,30.3696192,UC,LA,10.0,9,0.0,Nan,8.71899283355019,2.141376964392949,55.52150713099062
CONCENTRA URGENT CARE - GRAND PRAIRIE,-97.0571719,32.7870879,UC,TX,168.0,13,617.07,X,0.0,9.451046546328355,3.2488636451305037
GRAND PRAIRIE URGENT CARE,-97.0612514,32.6457572,UC,TX,168.0,10,617.07,X,0.0,9.451046546328355,3.2488636451305037
JOHN PETER SMITH HOSPITAL - ARLINGTON URGENT CARE,-97.0804094,32.6736562,UC,TX,171.0,13,617.07,X,0.0,11.223661374412394,3.419756814267763
MINOR MED CARE,-90.4235842,32.2598003,UC,MS,107.0,13,275.42,AE,0.0,13.273957593162482,26.20183546554329
TEXAS MEDCLINIC - NEW BRAUNFELS,-98.0964358,29.6970984,UC,TX,188.0,10,876.03,AO,0.0,45.72634889289125,4.889354803548156
TEXAS MEDCLINIC - WURZBACH,-98.5626232,29.5326249,UC,TX,264.0,13,832.17,AO,0.0,0.0,7.863318203944577
TEXAS MEDCLINIC - LEON SPRINGS,-98.6307761,29.6624537,UC,TX,320.0,9,832.17,AO,0.0,16.677030368976368,5.317127489991155
PARK ROW MEDICAL AND DENTAL,-97.1160866,32.7216925,UC,TX,187.0,13,617.07,X,0.0,9.451046546328355,3.2488636451305037
GONZABA MEDICAL GROUP - URGENT CARE,-98.6403034,29.4593158,UC,TX,247.0,13,832.17,AO,0.0,12.59885280447182,8.471658445082628
LAKE AFTER HOURS - HAMMOND,-90.457585,30.47136,UC,LA,11.0,8,74.6,VE,3.076196035610423,33.710544989938924,30.910263965911607
NORTH CENTRAL URGENT CARE,-98.493793,29.6281325,UC,TX,304.0,13,832.17,AO,0.0,15.061196748630445,6.918214613475152
SOUTHWEST CLINIC,-98.4941145,29.3578824,UC,TX,182.0,13,832.17,AO,0.0,0.0,7.702855235440983
DIRECTCARE,-95.3025055,32.2898518,UC,TX,157.0,13,427.88,AE,0.0,7.00835915420708,10.949354380159653
CARE NOW - FORT WORTH,-97.3702518,32.6375969,UC,TX,232.0,13,617.07,X,0.0,9.983202507606768,3.9844844065881113
CARE NOW - FRISCO WEST,-96.8899187,33.153078,UC,TX,176.0,13,579.13,AE,0.0,8.211545731919067,3.0282679764455813
CARE NOW - GRAPEVINE MILLS,-97.039947,32.9632142,UC,TX,167.0,10,617.07,X,0.0,9.451046546328355,3.2488636451305037
AMERICAN PHYSICIAN HOUSECALLS,-96.8077116,32.783211800000004,UC,TX,146.0,13,508.55,AE,0.0,0.0,1.9728544807929909
NORTHEAST MINOR EMERGENCY CENTER - ATASCOCITA,-95.1696587,29.9977904,UC,TX,25.0,13,92.02,VE,0.19698134191569197,0.0,46.64357363608284
CONCENTRA URGENT CARE - HOUSTON HOBBY,-95.2618965,29.67021930000001,UC,TX,19.0,13,92.02,VE,3.913455142150665,20.937538436920274,42.19770685508943
URGENT AND FAMILY CARE AT AVERY RANCH,-97.7773075,30.498601300000004,UC,TX,270.0,9,744.19,AE,0.0,10.645220426167363,7.144426009455737
CONCENTRA URGENT CARE - SAN ANTONIO DOWNTOWN,-98.4904264,29.4362126,UC,TX,191.0,13,832.17,AO,0.0,20.278806693314728,10.189826633190195
CONCENTRA URGENT CARE - CARROLLTON,-96.9150669,32.9385685,UC,TX,129.0,13,508.55,AE,0.0,18.105743846758767,1.9852306726097368
CONCENTRA URGENT CARE - HILLCROFT,-95.497874,29.7167327,UC,TX,29.0,13,92.02,VE,1.918277841561318,24.717163396952085,44.03717773741805
CONCENTRA URGENT CARE - SAN ANTONIO NORTH,-98.4476501,29.532858500000003,UC,TX,220.0,13,832.17,AO,0.0,21.563350289984474,8.563885327621069
CONCENTRA URGENT CARE - EL PASO GATEWAY,-106.4039229,31.7814405,UC,TX,1182.0,13,0.0,Nan,0.0,24.623143193211888,3.168160663541355
FAMILY MEDICINE AND URGENT CARE,-98.2412846,26.233750399999995,UC,TX,36.0,13,0.0,Nan,0.0,12.942125254743535,25.574886440927525
AAA URGENT CARE,-98.2075744,26.1842285,UC,TX,32.0,10,0.0,Nan,0.0,12.942125254743535,25.574886440927525
NORTHSIDE FAMILY MEDICAL CENTER,-98.2216516,26.2495474,UC,TX,37.0,13,0.0,Nan,0.0,12.942125254743535,25.574886440927525
CONCENTRA URGENT CARE - AUSTIN NORTH,-97.720808,30.36918630000001,UC,TX,217.0,13,618.02,AO,0.0,13.892950621502465,9.166352657018264
TWIN FOUNTAINS PLAZA,-96.9918382,28.8388518,UC,TX,38.0,13,0.0,Nan,0.0,23.64489998815311,37.980588390474615
LAKE AREA URGENT CARE,-95.6412869,30.3758514,UC,TX,61.0,13,194.29,Nan,0.0,29.911338809793268,61.90470336576537
QUALITY URGENT CARE OF AMERICA,-98.4631408,29.6219603,UC,TX,285.0,9,832.17,AO,0.0,15.922282592747989,6.12174346471353
CONCENTRA URGENT CARE - EL PASO EAST,-106.3168948,31.7641456,UC,TX,1213.0,13,0.0,Nan,0.0,14.425745589308045,3.1378553959734647
PROMED MEDICAL CARE CENTER - NORTH,-97.7265592,30.3546505,UC,TX,225.0,13,618.02,AO,0.0,13.892950621502465,9.166352657018264
MEDICAL EXPRESS URGENT CARE,-96.3851129,30.6284756,UC,TX,92.0,9,280.0,Nan,0.0,14.51520885914463,15.0521136893861
EDINBURG NIGHT CLINIC,-98.1651066,26.29036,UC,TX,29.0,13,0.0,Nan,0.0,0.0,24.42790932680029
MCALLEN PRIMARY CARE CLINIC,-98.2215663,26.184935100000004,UC,TX,36.0,13,0.0,Nan,0.0,12.942125254743535,25.574886440927525
CONCENTRA URGENT CARE - WACO,-97.1651916,31.526365,UC,TX,167.0,13,515.25,AE,0.0,12.281044261443885,5.766548250669112
BANDERA FAMILY HEALTH CARE URGENT CARE,-98.6409967,29.5829805,UC,TX,327.0,9,832.17,AO,0.0,13.484433512977409,5.097783633649284
BULVERDE URGENT CARE AND OCCUPATIONAL HEALTH CENTER,-98.4129465,29.7979743,UC,TX,364.0,9,876.03,AO,0.0,44.24132037970181,4.984644425538072
US HEALTHWORKS MEDICAL GROUP - CARROLLTON,-96.9419492,32.9917769,UC,TX,136.0,13,579.13,AE,0.0,8.452777461233943,2.903502273113005
US HEALTHWORKS MEDICAL GROUP - GREENSPOINT,-95.3954799,29.94152,UC,TX,30.0,13,92.02,VE,1.918277841561318,24.717163396952085,44.03717773741805
US HEALTHWORKS MEDICAL GROUP - HOUSTON NORTHWEST,-95.5829106,29.8901402,UC,TX,45.0,13,92.02,VE,1.6199879436037579,54.67106910893306,46.59525167289009
MOSS BLUFF URGENT CARE,-93.1961366,30.3051812,UC,LA,7.0,9,20.38,VE,10.258887478070593,20.398488404666566,35.599896896355574
CONCENTRA URGENT CARE - HOUSTON MCCARTY,-95.2735583,29.7992401,UC,TX,26.0,13,92.02,VE,5.162637025550589,30.19443931835348,36.52334986823617
ARLINGTON MINOR EMERGENCY CLINIC,-97.0965555,32.720634600000004,UC,TX,188.0,13,617.07,X,0.0,9.451046546328355,3.2488636451305037
PAIN AND URGENT CARE CENTER,-80.1274946,26.3164673,UC,FL,15.0,13,6.12,Nan,3.2151990804852786,10.397682381896132,26.989429231339113
DAYTON MEDICAL CENTER,-80.12118149999998,25.9486985,UC,FL,10.0,0,0.0,VE,24.2470915739434,21.362586125539455,16.548881011944438
BAPTIST MEDICAL PLAZA AT COUNTRY WALK,-80.4118191,25.625866,UC,FL,8.0,13,0.0,VE,10.211084908416373,8.211735803131317,18.031721309239273
COASTAL PRIMARY CARE,-80.32753170000002,27.37553,UC,FL,8.0,13,11.25,Nan,0.0,1.6295804706534651,72.05264206752442
COASTAL PRIMARY CARE,-80.34482740000001,27.4324389,UC,FL,13.0,13,11.25,Nan,9.40441561451864,19.743967298793294,68.73326138819883
RIVER OAKS FAMILY MEDICINE AND URGENT CARE,-87.0150821,34.5717884,UC,AL,200.0,13,592.63,AE,0.0,18.126731677054675,5.1321622977889785
MEDEXPRESS URGENT CARE - BOCA RATON,-80.2028522,26.3934514,UC,FL,10.0,13,10.35,Nan,0.0,0.0,37.78342391938517
SOLANTIC WALK-IN URGENT CARE - LAKE MARY,-81.32651429999999,28.7556916,UC,FL,26.0,13,33.43,AH,0.6766789400866899,4.579121444201811,33.07914597634561
NITE OWL PEDIATRICS INCORPORATED,-81.9566515,28.004211,UC,FL,40.0,13,113.86,Nan,0.0,4.552007865436162,12.777688257871196
CONCENTRA URGENT CARE - JACKSONVILLE WEST,-81.77413100000003,30.292672600000003,UC,FL,22.0,13,23.41,Nan,0.41485097560796297,10.044139264825922,7.493679065707859
THE MINI EMERGENCY ROOM,-81.2030817,28.5478951,UC,FL,24.0,13,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
FLORIDA HOSPITAL CENTRA CARE - ALTAMONTE,-81.3985975,28.6614584,UC,FL,16.0,13,33.43,AH,0.0,2.3307935129901067,32.66605639931777
NIGHT OWL PEDIATRICS URGENT CARE,-82.3139237,28.1432404,UC,FL,18.0,13,58.59,X,4.0021461243566945,4.5755780448079495,11.438610473862244
JAY CARE WALK-IN CLINIC,-81.9567823,28.0556848,UC,FL,40.0,13,113.86,Nan,0.0,5.2574158289067,15.358907213942675
NIGHT LITE PEDIATRICS - EAST,-81.2216672,28.546226300000004,UC,FL,15.0,13,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
LATE HOUR URGENT CARE CENTER,-82.2425745,27.8906036,UC,FL,12.0,9,58.59,X,3.054356962001897,5.4556057037764765,10.23801770097162
DOCTORS WALK IN CLINIC - NEW TAMPA,-82.3529353,28.16918140000001,UC,FL,23.0,9,58.59,X,4.0021461243566945,4.5755780448079495,11.438610473862244
MERCY MEDICAL URGENT CARE,-82.6336196,30.189529,UC,FL,53.0,13,104.57,AH,0.0,5.910893126580198,12.570432349209476
AFTER HOUR URGENT CARE - RIVERVIEW,-82.3331057,27.7936358,UC,FL,15.0,10,58.59,X,0.0,2.695517467757857,11.224018609503107
AFTER HOURS PEDIATRICS,-80.1421921,26.5878745,UC,FL,16.0,13,10.35,Nan,0.0,0.0,37.39766555512349
NIGHT LITE PEDIATRICS - KISSIMMEE THE LOOP,-81.41869229999998,28.3439229,UC,FL,46.0,9,70.26,AE,0.0,14.642205385962136,23.36677909139733
ANNISTON URGENT CARE,-85.8236229,33.657324,UC,AL,225.0,13,672.42,AO,0.0,9.283096492915922,3.2890281329166986
ER URGENT CARE CENTER,-80.1883716,25.9602144,UC,FL,13.0,13,0.0,VE,9.141442061676226,5.563745174454249,12.400552436095142
HOLISTIC MEDICAL INSTITUTE INCORPORATED,-80.2768542,25.7781059,UC,FL,14.0,13,0.0,VE,10.647741160301925,15.670305650166314,16.829504596746887
MARTIN MEMORIAL HEALTH SYSTEMS SAINT LUCIE WEST MEDICENTER - URGENT CARE,-80.38274009999998,27.3183577,UC,FL,9.0,13,11.25,Nan,7.2634327414482724,13.305685484490654,64.51958972538701
BAPTIST MEDICAL PLAZA AT BEACON,-80.3306915,25.7835272,UC,FL,10.0,13,0.0,VE,8.776571365759217,31.20096217736184,25.90051756436245
SARASOTA MEMORIAL WALK-IN MEDICAL CENTER,-82.5213665,27.3894583,UC,FL,8.0,9,38.92,Nan,7.1176618831136835,12.603139870556605,17.250938114942993
PATIENTS FIRST MEDICAL CENTER,-84.2267992,30.54117320000001,UC,FL,53.0,13,79.14,AE,0.4936142882354863,11.764401138987775,16.243440195365846
MED-SERVE,-88.71230820000002,34.2421464,UC,MS,71.0,13,293.65,AE,0.0,16.62179824621601,7.9004576639947475
BAPTIST MEDICAL PLAZA AT WESTCHESTER,-80.33840570000002,25.7323287,UC,FL,9.0,13,0.0,VE,10.647741160301925,15.670305650166314,16.829504596746887
BUENA VISTA URGENT CARE,-81.4939728,28.356757,UC,FL,24.0,9,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
BAYFRONT CONVENIENT CARE CLINIC - NORTHEAST OFFICE,-82.63905890000002,27.8359454,UC,FL,10.0,13,25.88,VE,12.284143051269591,8.131949600821715,18.356039316416766
BAYFRONT CONVENIENT CARE CLINIC - SEMINOLE OFFICE,-82.7867104,27.8418215,UC,FL,11.0,13,25.88,VE,8.879536809353334,5.36557691004355,26.545903290244517
MEDIGO EXPRESS - CORAL GABLES,-80.2602119,25.764961,UC,FL,11.0,13,0.0,VE,1.406479008011135,5.775182257658515,19.512636221788753
MEDIGO URGENT CARE CENTER - ALTON,-80.1406189,25.7850569,UC,FL,7.0,13,0.0,VE,27.860384335261337,18.15585978168466,12.589353775256052
FLORIDA HOSPITAL CENTRA CARE - WINTER GARDEN,-81.58548490000003,28.52396,UC,FL,31.0,9,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
BARNES CROSSING URGENT CARE,-88.70443449999998,34.305717200000004,UC,MS,69.0,12,293.65,AE,0.0,15.380896841088905,8.382517652103303
SOLANTIC WALK-IN URGENT CARE - APOPKA,-81.44238390000002,28.6688814,UC,FL,12.0,13,33.43,AH,0.43541836276277296,3.832110868594342,33.7787860025194
DOCTORS INN,-82.7883413,27.791202,UC,FL,8.0,13,25.88,VE,20.668680967067484,7.009883009100492,16.772045234948212
PEDIATRIC AND FAMILY URGENT CARE,-80.26779259999998,25.8462489,UC,FL,7.0,13,0.0,VE,4.950261848098405,19.569272428245085,19.02460620006663
PATIENTS FIRST MEDICAL CENTER - LAKE ELLA,-84.2822936,30.46251,UC,FL,55.0,13,79.14,AE,0.0,8.099175170462367,14.977245583977355
TALLAHASSEE MEMORIAL HEALTHCARE URGENT CARE CENTER,-84.2592729,30.4590534,UC,FL,57.0,8,79.14,AE,0.4936142882354863,11.764401138987775,16.243440195365846
PATIENTS FIRST MEDICAL CENTER - APPLEYARD,-84.3368309,30.4487014,UC,FL,24.0,13,79.14,AE,0.5666455701977801,11.355466931399413,14.410940410870724
GULFVIEW WALK-IN CLINICS,-82.7095902,28.2176194,UC,FL,12.0,13,82.76,Nan,6.35097969463442,2.970918471640969,14.560237543279467
FAMILY MEDICAL WALK IN CLINIC,-82.0611122,26.9262972,UC,FL,5.0,13,17.48,VE,29.309297353467354,28.38821430684246,61.8115454709025
FIRST CARE MEDICAL CENTERS,-81.8697807,26.5524129,UC,FL,10.0,13,15.89,VE,11.315343159433693,4.029843135535087,40.427107836314825
LEE CONVENIENT CARE - NORTH,-81.8858906,26.6616571,UC,FL,5.0,11,15.89,VE,18.454744326211433,31.994916440059995,42.19417627473345
FAST CARE LIMITED LIABILITY CORPORATION,-80.14680129999998,25.966813,UC,FL,15.0,13,0.0,VE,11.316804012880167,27.7912973914184,19.80439498127904
URGENT MEDICAL CARE,-80.1236056,26.2266324,UC,FL,13.0,13,6.12,Nan,10.703941167450164,9.448317397210241,15.41099568157091
CENTURY WALK IN MEDICAL CENTER,-81.4715375,28.3228168,UC,FL,14.0,13,70.26,AE,0.0,0.0,23.942319778140345
DOCTORS CENTER - MANDARIN,-81.61363259999997,30.1982905,UC,FL,2.0,13,23.41,Nan,7.14455997966296,13.95193583807995,7.569929873119954
ATLANTIS URGENT CARE,-80.58239640000002,28.1421586,UC,FL,8.0,13,16.39,Nan,21.529951596299878,8.372405610744567,29.324621091205433
STATMED URGENT CARE CLINIC,-82.70944370000002,28.014216,UC,FL,13.0,13,25.88,VE,1.3504168260069391,1.442980473082262,20.366675170050595
OAK MEDICAL PLAZA URGENT CARE,-82.56087149999998,27.4473191,UC,FL,4.0,13,38.92,Nan,6.850860953154175,5.656796889710614,11.107419687269774
PINNACLE MEDICAL GROUP URGENT CARE CENTER,-82.63599079999999,27.4978644,UC,FL,8.0,13,38.92,Nan,10.372633141344176,7.967362529511683,14.172997934995616
ALOMA WALK IN CLINIC,-81.2867301,28.609239,UC,FL,17.0,13,76.08,AH,0.0,6.8357289018872045,12.506863072116607
BRADENTON URGENT CARE,-82.60790990000002,27.4954785,UC,FL,17.0,13,38.92,Nan,3.757327365112792,1.08265264814126,11.786151806135335
FIRSTCARE WALK-IN CLINIC,-82.6005449,27.4619083,UC,FL,8.0,13,38.92,Nan,6.601670254510464,1.4157173509340693,13.77999637354178
INTEGRAL CLINIC,-80.0773374,26.6289084,UC,FL,14.0,13,10.35,Nan,0.8024257852842149,12.096867343473544,47.71375779641815
ACCESS PRONTO FAMILY MEDICINE,-81.3036024,28.2427853,UC,FL,19.0,9,70.26,AE,0.0,17.166556599602554,21.938094201148726
AMERICAN FAMILY CARE - GREYSTONE,-86.6698017,33.417655,UC,AL,189.0,13,483.52,AE,0.0,6.594427106490543,5.970010035729729
IMMEDIATE CARE CENTER OF STARKE,-82.112131,29.9442399,UC,FL,51.0,13,139.79,Nan,0.0,16.766664569117978,21.93919186636793
PREMIER URGENT CARE,-80.1556099,26.2738398,UC,FL,10.0,13,6.12,Nan,7.75217462249959,8.342841549899513,15.056107196977706
SOLANTIC WALK-IN URGENT CARE - WESTSIDE,-81.7508417,30.3069602,UC,FL,20.0,13,23.41,Nan,3.1003932695343117,14.255042069532974,7.4761046341459645
AFTER HOURS PEDIATRICS,-81.2036034,28.5547467,UC,FL,30.0,13,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
URGENT CARE MEDICAL CENTER,-80.2211022,26.7072519,UC,FL,7.0,13,10.35,Nan,2.6093688150321666,8.664284143803973,41.881079564324864
NORTHLAKE MEDICAL CENTER,-80.1025006,26.8082692,UC,FL,10.0,13,10.35,Nan,2.238197318269324,15.851162465004242,54.85402304500933
DOCTORS WALK-IN CLINIC - CLEARWATER,-82.73815400000002,28.0159228,UC,FL,26.0,13,25.88,VE,8.190992935617102,4.181967594699174,18.791325894410555
REGENCY SQUARE EMERGENCY CARE,-80.23480579999998,27.1736041,UC,FL,10.0,13,13.83,Nan,9.352531754456326,6.101452325667663,67.14055876471937
UNIVERSITY WALK IN MEDICAL CENTER,-81.2200037,28.5971997,UC,FL,12.0,9,76.08,AH,0.0,5.357975457977256,12.506704518882016
PATIENTS FIRST MEDICAL CENTER - MAHAN,-84.25707259999999,30.4491646,UC,FL,50.0,9,79.14,AE,0.4936142882354863,11.764401138987775,16.243440195365846
FAMILY MEDICINE CENTER AND WALK IN CLINIC,-80.1034325,26.5277362,UC,FL,13.0,13,10.35,Nan,0.830450362675629,10.997353746925716,43.34555641383656
URGENT MED CARE,-81.43537540000001,28.2644774,UC,FL,15.0,13,70.26,AE,0.0,14.642205385962136,23.36677909139733
MEDICAL DOCTOR NOW URGENT CARE CENTER - BOCA RATON,-80.1543584,26.3518393,UC,FL,14.0,13,10.35,Nan,1.103247161153053,9.224075671684648,43.30871394986095
NTC URGENT CARE CENTER - CLERMONT,-81.72278969999998,28.5492097,UC,FL,65.0,10,69.43,AE,0.45011264511902505,8.229876770538826,11.018835215204174
URGENT CARE CENTER OF SOUTHWEST FLORIDA,-82.0090255,26.561174,UC,FL,7.0,13,15.89,VE,10.790440336498664,18.05007984782254,39.812466006186064
EXCEPTIONAL URGENT CARE,-82.01656120000001,28.9295955,UC,FL,24.0,10,58.07,Nan,0.0,9.837142171088104,17.719933524838623
FLORIDA URGENT CARE - WELLINGTON,-80.2036131,26.6680271,UC,FL,7.0,9,10.35,Nan,0.0,12.557912173252788,40.16680031396039
TWILIGHT PEDIATRICS,-81.11988149999998,29.2548311,UC,FL,15.0,13,15.75,VE,2.9862708407041985,13.633708730475323,28.39950185324289
LEE CONVENIENT CARE - PAGE FIELD,-81.8713615,26.5918692,UC,FL,11.0,13,15.89,VE,10.758535084376412,8.019792457198909,43.053274019891745
ESTRO URGENT CARE,-81.8005373,26.4307469,UC,FL,9.0,9,15.89,VE,8.563021506867456,24.807469015248078,36.04796248934622
LAKE REGIONAL URGENT CARE - THE VILLAGES,-81.9765187,28.90916450000001,UC,FL,16.0,10,58.07,Nan,0.0,9.837142171088104,17.719933524838623
NORTH MIAMI MEDICAL AND REHAB,-80.18169520000002,25.890697,UC,FL,15.0,13,0.0,VE,10.230281157531383,19.963564915536914,17.231958092351512
PATIENT FIRST HEALTHCARE,-85.80810670000002,33.6138595,UC,AL,185.0,10,672.42,AO,0.0,11.771664134973571,6.041643411969161
FOLEY WALK IN MED CLINIC,-87.68236970000002,30.4227793,UC,AL,34.0,12,83.2,Nan,0.213534361018114,5.805076013653091,22.776252842346274
MEDICAL DOCTOR NOW URGENT CARE CENTER - WELLINGTON,-80.2289665,26.681635,UC,FL,11.0,9,10.35,Nan,0.0,12.275754208561034,43.28119175876087
ALABAMA GULF COAST URGENT CARE,-87.6879795,30.2677618,UC,AL,11.0,9,83.2,Nan,5.92295788959347,12.753406841800473,19.63811850572285
BROWARD MEDICAL AND URGENT CARE CENTER,-80.1375392,26.0998888,UC,FL,12.0,13,6.12,Nan,7.386783224812231,9.717678716518233,17.64672431978818
SOLANTIC WALK-IN URGENT CARE - NORTHSIDE,-81.6773801,30.4380487,UC,FL,14.0,13,23.41,Nan,7.14455997966296,13.95193583807995,7.569929873119954
EASTERN SHORE URGENT CARE CENTER,-87.8517142,30.657798,UC,AL,55.0,8,83.2,Nan,5.92295788959347,12.753406841800473,19.63811850572285
CONCENTRA URGENT CARE MEDICAL CENTER - WEST PALM BEACH,-80.0858236,26.75803,UC,FL,9.0,13,10.35,Nan,0.3719520639268529,13.558257679267195,47.39703142463421
BAYWAY MEDICAL WALK-IN,-82.7147892,27.7127471,UC,FL,6.0,0,25.88,VE,14.3646950166377,8.970679036008846,20.788890784198614
IMED URGENT CARE CENTER OF CORAL SPRINGS,-80.27919909999999,26.3069547,UC,FL,8.0,13,6.12,Nan,2.108751524337125,9.08019272806564,15.295313435972428
CORTEZ FAMILY WALK-IN CLINIC,-82.6173674,27.4621855,UC,FL,5.0,13,38.92,Nan,7.253653119138218,3.4963623695938217,12.315778584885026
AMERICAN FAMILY CARE - EASTWOOD,-86.71991109999998,33.5265916,UC,AL,228.0,8,529.74,AH,0.0,49.78697176248912,6.3166823665998
ENTERPRISE MEDICAL CLINIC,-85.8336982,31.3226492,UC,AL,117.0,13,265.4,AE,0.0,11.51832710032788,13.841113995328536
SOLANTIC WALK-IN URGENT CARE - ORLANDO INTERNATIONAL AIRPORT,-81.31412359999999,28.4275729,UC,FL,34.0,13,76.08,AH,0.089373738825681,8.211055578541476,17.768669684782747
FIRST CARE OF GAINESVILLE,-82.3889507,29.6547199,UC,FL,34.0,8,109.77,AO,0.0,11.11588847498389,28.103242782956624
EXPRESS FAMILY CARE,-81.18476770000002,28.5649845,UC,FL,14.0,9,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
PHOENIX EMERGENCY CARE,-86.53783879999996,34.672819700000005,UC,AL,207.0,8,673.87,AE,0.0,8.720831548094974,3.65707478234553
FIRST CHOICE URGENT CARE,-81.1579329,28.6517509,UC,FL,21.0,9,33.43,AH,0.274815780521776,4.3993801160466735,26.40461340490377
DOCTORS WALK-IN CLINIC - NORTHSIDE,-82.42658780000002,28.0670627,UC,FL,15.0,13,58.59,X,0.36700672803233897,4.297183851070553,8.21406483989513
GARDENS URGENT CARE,-80.08953890000002,26.8088654,UC,FL,11.0,13,10.35,Nan,0.11805753404919198,9.009806667779953,38.79370264091011
BOYETTE WALK-IN CLINIC,-82.3311877,27.8574105,UC,FL,19.0,13,58.59,X,11.823294976253464,6.094586540533576,8.381913449839928
GREATER MOBILE URGENT CARE,-88.2249806,30.6419737,UC,AL,53.0,9,85.52,X PROTECTED BY LEVEE,2.7060773476356714,12.882005792762705,44.859984446380864
CAMPBELL URGENT CARE,-80.452137,25.4777088,UC,FL,8.0,13,0.0,VE,10.647741160301925,15.670305650166314,16.829504596746887
SOLANTIC WALK-IN URGENT CARE - EAST COLONIAL,-81.21792959999998,28.5659364,UC,FL,30.0,13,76.08,AH,0.21551188006430047,6.509141335448075,13.88635304192726
